"","Gene","log2FC","pVal","qVal","Direction"
"2416","SSR1",0.108241946873489,0.0297395741326345,0.395689920619183,"UP"
"2417","TMEM178A",0,1,1,"DOWN"
"2418","OLA1",-1.13293632991582e-15,0.999999928003391,1,"DOWN"
"2419","NAXD",0,1,1,"DOWN"
"2420","NSFL1C",-6.82198494946943e-19,0.99999999925783,1,"DOWN"
"2421","CMTM6",0,1,1,"DOWN"
"2422","SDHC",0.11095886263723,0.160332125028297,0.792986461309239,"UP"
"2423","SCRN1",-1.13992354842536e-16,0.999999991826152,1,"DOWN"
"2424","GARS",0,1,1,"DOWN"
"2425","HSPA12B",0,1,1,"DOWN"
"2426","SHMT2",2.34468850222789e-17,0.999999985694828,1,"UP"
"2427","STOML2",0.156664930979526,0.00181084676327448,0.093307995038543,"UP"
"2428","TSFM",0,1,1,"DOWN"
"2429","ALDH1B1",-8.26200721785569e-17,0.999999984403187,1,"DOWN"
"2430","RAB3B",0.0380283706285812,0.151749439497547,0.776066195719876,"UP"
"2431","CS",1.58825219766063e-16,0.999999964876003,1,"UP"
"2432","FBXL20",0.00880534497635658,0.652063867688239,1,"UP"
"2433","ACSL3",0,1,1,"DOWN"
"2434","TOMM70",0.104774091348958,0.0964445169026021,0.646843615209732,"UP"
"2435","STX1A",0.127227325223839,0.0438564767901648,0.456945791262232,"UP"
"2436","PDHB",0.0734758504830933,0.294209112779589,1,"UP"
"2437","ACBD6",0,1,1,"DOWN"
"2438","MGRN1",9.0248989130386e-18,0.999999993150437,1,"UP"
"2439","LYSMD1",-0.13485531349162,0.140969095891772,0.750951913077597,"DOWN"
"2440","LMAN1",0,1,1,"DOWN"
"2441","PGM1;PGM2",0,1,1,"DOWN"
"2442","RARS",4.02668737692879e-19,0.999999999637227,1,"UP"
"2443","PTMS",-2.64006121828721e-17,0.999999991241519,1,"DOWN"
"2444","OXCT1",-0.0286346736878393,0.522414717846404,1,"DOWN"
"2445","ARMC10",0.196619162186289,0.140494434869968,0.749832821886042,"UP"
"2446","STX1B",0.0839607628569378,0.049391876366032,0.466806873802168,"UP"
"2447","DYNLL2",2.15606007948891e-19,0.999999999520991,1,"UP"
"2448","MRPL45",0.0688695415500724,0.484487194633308,1,"UP"
"2449","HINT2",-0.100714973379124,0.0503853602667117,0.466806873802168,"DOWN"
"2450","PPIL1",7.77542227657554e-11,0.999992829284593,1,"UP"
"2451","ZNF706",0,1,1,"DOWN"
"2452","SERPINB1A",-0.107854529446505,0.106916711093402,0.661044908800488,"DOWN"
"2453","SYNE1",0.0908439068869347,0.0459397094831349,0.458488523386614,"UP"
"2454","D10JHU81E",-1.23858835593714e-14,0.999999776758142,1,"DOWN"
"2455","CNDP2",-5.26958681037356e-16,0.999999976820216,1,"DOWN"
"2456","VPS28",-0.0960303995808617,0.106747114013337,0.661044908800488,"DOWN"
"2457","TMED10",-8.43601475557037e-18,0.999999993084984,1,"DOWN"
"2458","TBCB",3.19425992902892e-18,0.999999996437075,1,"UP"
"2459","RAB1B",1.30310705944175e-19,0.999999999447836,1,"UP"
"2460","NDUFAF4",0.034151933674641,0.331699271429274,1,"UP"
"2461","GET4",-0.0509965666831085,0.323272675873107,1,"DOWN"
"2462","MCEE",0,1,1,"DOWN"
"2463","ATP6V1F",8.22352258036051e-19,0.999999998764235,1,"UP"
"2464","SEC13",0,1,1,"DOWN"
"2465","MRPL13",0.127361833531008,0.319454456728541,1,"UP"
"2466","CHORDC1",-8.46441223163411e-17,0.999999985127852,1,"DOWN"
"2467","NOL3",-1.83661191963417e-19,0.999999999345328,1,"DOWN"
"2468","TRAPPC6B",-0.09056614883989,0.149175126350641,0.769053349915042,"DOWN"
"2469","DLST",0.0413362190019397,0.449170244676865,1,"UP"
"2470","UBE2V2",4.12351325799751e-16,0.999999975508909,1,"UP"
"2471","SYT2",0.276576136291004,0.0370031574985595,0.429782575208679,"UP"
"2472","TMEM35A",0.0724917681818137,0.20642522091293,0.9041871345707,"UP"
"2473","ACP1",-0.175594841469041,0.0614059243374482,0.513753241074899,"DOWN"
"2474","RUFY3",-7.2145963865422e-18,0.999999995705631,1,"DOWN"
"2475","TTYH1",0.0900077505105689,0.334156909602928,1,"UP"
"2476","ATP5F1D;ATP5D",0,1,1,"DOWN"
"2477","TIMM10",0.144694283865246,0.0442857953872944,0.458050890976614,"UP"
"2478","TIMM13",0.164814310157686,0.0329664669830087,0.408257788940669,"UP"
"2479","DLGAP1",5.98414541882693e-18,0.999999995740666,1,"UP"
"2480","GOLGA7B",0.0911284954060957,0.252212413185824,1,"UP"
"2481","CLVS1",0,1,1,"DOWN"
"2482","EXOC2",2.308978346151e-16,0.999999968926122,1,"UP"
"2483","CUL2",9.9295649410054e-19,0.999999998636395,1,"UP"
"2484","RAB23",-2.04656817915713e-20,0.999999999877958,1,"DOWN"
"2485","AGPAT3",0.0529097159330968,0.156771468263777,0.789319602239973,"UP"
"2486","ATAD1",0.0806358753644139,0.198663245938362,0.885969433233074,"UP"
"2487","SYAP1",0,1,1,"DOWN"
"2488","SLC25A27",0.00691694182201344,0.727713055361258,1,"UP"
"2489","TUBB4A",0,1,1,"DOWN"
"2490","NDUFB8",0.133556110574827,0.108638505173284,0.662036853277961,"UP"
"2491","NDUFV2",0.0850397201332187,0.215336555834854,0.928864230191743,"UP"
"2492","SYNJ2BP;GM20498",0.0949402444847285,0.0587909043763476,0.507967753056613,"UP"
"2493","FUNDC2",0,1,1,"DOWN"
"2494","SLC25A22",0.0551771393112635,0.379800511217013,1,"UP"
"2495","MRRF",7.22623144355269e-17,0.999999973742822,1,"UP"
"2496","FAM162A",0.135193760172323,0.072567370034104,0.560468104847679,"UP"
"2497","MSRA",0,1,1,"DOWN"
"2498","TIMM50",0.147778042539061,0.00839213226103378,0.209495473849118,"UP"
"2499","MRPS9",0,1,1,"DOWN"
"2500","APMAP",1.87265818887145e-17,0.999999993656706,1,"UP"
"2501","KCTD4",-0.0563497575075665,0.424032363889,1,"DOWN"
"2502","GGCT",-0.103300967071651,0.0843846571128961,0.60122283876364,"DOWN"
"2503","PPA1",-1.99438504037595e-18,0.999999997891868,1,"DOWN"
"2504","DNAJB4",2.49618912625289e-15,0.999999892039188,1,"UP"
"2505","TIMM8A1",0.245483643936386,0.00554471523572906,0.15872447452582,"UP"
"2506","GM11273;COX5B",0.17013636591851,0.117860794592353,0.691868811535189,"UP"
"2507","ARPC5L",0,1,1,"DOWN"
"2508","RPL4",-2.89945017341437e-16,0.999999964411947,1,"DOWN"
"2509","SSR4",0,1,1,"DOWN"
"2510","EEF1G",3.44194834395119e-14,0.999999303882337,1,"UP"
"2511","SNX5",0,1,1,"DOWN"
"2512","PSMD12",-5.68514715631138e-18,0.999999994379485,1,"DOWN"
"2513","OCIAD2",1.07193830320782e-17,0.999999994314757,1,"UP"
"2514","TMEM126A",1.61293823842351e-17,0.999999993372767,1,"UP"
"2515","MDP1",0,1,1,"DOWN"
"2516","ECHDC1",0,1,1,"DOWN"
"2517","NAPA",-0.125041769839321,0.0503283756755236,0.466806873802168,"DOWN"
"2518","MRPL12",0.0898545750593036,0.225707843034352,0.948461479130195,"UP"
"2519","TIMM8B",0.143833357292303,0.018880472773082,0.320402753526434,"UP"
"2520","MCTS1",8.52673415508183e-17,0.999999977497446,1,"UP"
"2521","TKT",0.106625259823461,0.019679374863342,0.328066755074772,"UP"
"2522","FAM213B",-0.0175989044127764,0.676856128345535,1,"DOWN"
"2523","CYB5R1",0.151775959394221,0.0865246095245249,0.609976973613193,"UP"
"2524","CDIP1",0,1,1,"DOWN"
"2525","UQCRC2",0.148691859477577,0.0931766182576161,0.63476571188001,"UP"
"2526","PRKAR1A",0.0588832554067464,0.184743833039279,0.856896927714101,"UP"
"2527","ALG2",1.41191998775419e-14,0.999999572226705,1,"UP"
"2528","ALDH7A1",-0.0753057064851687,0.430945249070964,1,"DOWN"
"2529","AP2B1",-1.23322492492266e-16,0.999999965640122,1,"DOWN"
"2530","LMAN2",0.0849497312873086,0.082040173899464,0.591678642796153,"UP"
"2531","PGAM1",-1.81351296852386e-14,0.999999862769937,1,"DOWN"
"2532","ACADSB",7.45186151108351e-18,0.999999996948056,1,"UP"
"2533","COASY",0,1,1,"DOWN"
"2534","PPP1R12A",0,1,1,"DOWN"
"2535","TPRG1L;TPRGL",-3.31450552349616e-19,0.999999999330757,1,"DOWN"
"2536","NEBL",-0.135011557884147,0.132424994369953,0.725904127745542,"DOWN"
"2537","ERGIC1",8.39856839200086e-14,0.999999238126226,1,"UP"
"2538","CSNK1D;CSNK1E",-4.23915388023628e-19,0.999999999084157,1,"DOWN"
"2539","GNAI3",0.08663046219252,0.0635995846417842,0.522438327173381,"UP"
"2540","CPNE8",0.0879582219463635,0.101291042483452,0.654539013667431,"UP"
"2541","PMPCA",8.11987394959095e-19,0.999999997870723,1,"UP"
"2542","NDUFS7",0,1,1,"DOWN"
"2543","PYCR3",0,1,1,"DOWN"
"2544","TMEM109",0.182002702657706,0.0314796697309129,0.406905924032585,"UP"
"2545","PGD",-4.73484247085303e-18,0.999999996581161,1,"DOWN"
"2546","SSR3",0.00110283616383734,0.90056512077026,1,"UP"
"2547","TRMT112",0,1,1,"DOWN"
"2548","EIF3F",-3.79864433739987e-16,0.999999963410522,1,"DOWN"
"2549","MLST8",0,1,1,"DOWN"
"2550","NDUFA8",0.131618311219917,0.0835924307199623,0.598234718839326,"UP"
"2551","PAICS",0,1,1,"DOWN"
"2552","ETHE1",-6.07064279471702e-16,0.99999997000788,1,"DOWN"
"2553","GSTK1",0.0876511444340826,0.277255605887917,1,"UP"
"2554","CYB5R3",0.0551349744486867,0.328101622649356,1,"UP"
"2555","SLC38A3",0.00649984374218906,0.770989109692473,1,"UP"
"2556","AP3S1",0,1,1,"DOWN"
"2557","NDUFB10",0.130598945412735,0.141706024380293,0.752050324145598,"UP"
"2558","AKR1E2;AKR1E1",-1.54534610449533e-19,0.999999999329546,1,"DOWN"
"2559","NDUFS3",0.139820508146179,0.0633312526444788,0.521746424402479,"UP"
"2560","CRIP2",-2.23955723651683e-17,0.999999988188025,1,"DOWN"
"2561","PLLP",1.60431055861791e-19,0.999999999515981,1,"UP"
"2562","MRPL4",0,1,1,"DOWN"
"2563","RMDN1",0,1,1,"DOWN"
"2564","ETFB",-0.0563967101370042,0.245161192115026,0.995396588042955,"DOWN"
"2565","COX6A1",0.143296956601577,0.090918532069275,0.628446633864208,"UP"
"2566","TMEM11",0.191907300039095,0.00471009926442862,0.145091536036856,"UP"
"2567","GMPR",-1.41823542445186e-16,0.999999967662927,1,"DOWN"
"2568","APOO",0.13881570055566,0.0996727552705734,0.650861696021478,"UP"
"2569","SACM1L",0.0306118285164655,0.472944490637177,1,"UP"
"2570","TMEM65",0.192817053748958,0.00358980380266818,0.122572337069417,"UP"
"2571","TMX3",0.108543580517788,0.028733949896229,0.385933715667834,"UP"
"2572","RP2",2.22524220369183e-14,0.999999689512967,1,"UP"
"2573","IPO7",-0.0140587774576837,0.394965664945383,1,"DOWN"
"2574","NBEA",0,1,1,"DOWN"
"2575","SLC23A2",0.0906315793030846,0.280323612691453,1,"UP"
"2576","SORCS2",1.12486543826918e-16,0.999999977982874,1,"UP"
"2577","UPF1",4.97559422535695e-17,0.999999987792772,1,"UP"
"2578","TNFRSF21",3.33178171231386e-16,0.999999954278992,1,"UP"
"2579","HSD17B11",0.0512534128630745,0.377329797584496,1,"UP"
"2580","ALDH6A1",-0.0493408294045083,0.17431182285817,0.830251606689166,"DOWN"
"2581","NIF3L1",-0.0429546399091957,0.473846003363146,1,"DOWN"
"2582","DPYSL5",-3.02383019859078e-18,0.999999997942853,1,"DOWN"
"2583","VPS35",5.22491563369099e-16,0.999999951902612,1,"UP"
"2584","SLC2A13",-0.127384977254767,0.0239463258367011,0.354291846514153,"DOWN"
"2585","RAPGEF4",0.0888821777919757,0.192197548357839,0.873998549187686,"UP"
"2586","STX12",-0.0346428173577766,0.276160873903449,1,"DOWN"
"2587","FN3K",-0.0195658212118056,0.658816250576514,1,"DOWN"
"2588","SPOCK2",1.09733231528353e-15,0.999999899010068,1,"UP"
"2589","SNAP29",0,1,1,"DOWN"
"2590","TUBB3",1.03109647260238e-19,0.999999999931986,1,"UP"
"2591","RAB27A",0.0306888786330556,0.507664712181797,1,"UP"
"2592","RDH14",4.6869370121491e-16,0.999999933374663,1,"UP"
"2593","CSE1L",9.64062947875188e-19,0.999999998885626,1,"UP"
"2594","NDEL1",2.5320470475398e-16,0.999999957904364,1,"UP"
"2595","TOMM20",0.143417781818988,0.0212797720091966,0.333187148475488,"UP"
"2596","ARHGEF7",-0.00752323262035448,0.679051822926771,1,"DOWN"
"2597","UBE3B",-0.0884948094103535,0.139762471572567,0.747333668748404,"DOWN"
"2598","RTN3",-9.6010348546156e-18,0.999999992785824,1,"DOWN"
"2599","NCKIPSD",-0.00702777283895458,0.775182324901602,1,"DOWN"
"2600","C1QL3;C1QL2",3.17971126065984e-17,0.999999989326552,1,"UP"
"2601","SPG7",-0.262530193633467,0.0101150647435385,0.229328747865504,"DOWN"
"2602","AGK",0.0958339079522268,0.131355552865671,0.722126189767747,"UP"
"2603","TM9SF3",0,1,1,"DOWN"
"2604","IVD",0.022928021252912,0.53493407268399,1,"UP"
"2605","RABGGTA",1.59488176186536e-17,0.999999992990677,1,"UP"
"2606","LAMTOR2",0,1,1,"DOWN"
"2607","DYNC1H1",0.0106099891337768,0.721775741952172,1,"UP"
"2608","ISYNA1",0,1,1,"DOWN"
"2609","ANKH",0,1,1,"DOWN"
"2610","RNF14",-0.0457052403323123,0.356512049854478,1,"DOWN"
"2611","SRI",-0.172073819663408,0.000778956505813473,0.0525610175589377,"DOWN"
"2612","LGI1",3.63900043611536e-17,0.999999991014399,1,"UP"
"2613","COPB1",0.122927505872554,0.055387975853376,0.490799062477054,"UP"
"2614","CCDC22",-2.88955450720115e-15,0.999999873970923,1,"DOWN"
"2615","PRAF2;GM45208",1.12747179229873e-16,0.999999989668894,1,"UP"
"2616","AKR1A1",-2.38705167843674e-16,0.999999966695594,1,"DOWN"
"2617","SV2A",0.0404005095622411,0.268804600354698,1,"UP"
"2618","RALB",0,1,1,"DOWN"
"2619","FLII",-1.69439659542629e-15,0.999999895741782,1,"DOWN"
"2620","PORCN",0,1,1,"DOWN"
"2621","F8A;F8A1",0,1,1,"DOWN"
"2622","SH3BGRL",-0.0595490905804032,0.269244806304162,1,"DOWN"
"2623","STK11",-0.132993793639704,0.0282909665441814,0.385933715667834,"DOWN"
"2624","SMPD3",7.77151656438559e-19,0.999999999284475,1,"UP"
"2625","STRN",-0.0978122699732325,0.00768199860018077,0.201581333638077,"DOWN"
"2626","PDK2",1.06145840447613e-16,0.999999963427816,1,"UP"
"2627","SCAMP5",2.11556382919955e-15,0.9999998593861,1,"UP"
"2628","NECTIN1",3.41158142887793e-18,0.999999998470422,1,"UP"
"2629","STX6",9.7997005312139e-19,0.999999997260009,1,"UP"
"2630","STRN4",-0.131658492142901,0.000582382318752628,0.0440813286210229,"DOWN"
"2631","TOMM6",0.181048284215067,0.00537509292663748,0.155438911776435,"UP"
"2632","TESC",0,1,1,"DOWN"
"2633","HYOU1",-1.21819284791286e-17,0.999999989769945,1,"DOWN"
"2634","SCAMP4",0,1,1,"DOWN"
"2635","HIP1R",0.0303911468996091,0.2191257289702,0.933838069024882,"UP"
"2636","CYP2D22",0.0293542696873838,0.47683250859897,1,"UP"
"2637","SLC5A3",0.128247757390844,0.230958337434239,0.956797433150652,"UP"
"2638","FMN2",0,1,1,"DOWN"
"2639","GDE1",0,1,1,"DOWN"
"2640","MPP6",0.0806205849853082,0.0802321042763311,0.587539492297473,"UP"
"2641","ALDH9A1",-0.0392912814741478,0.463263530233839,1,"DOWN"
"2642","DCLK1",-0.0693694311397867,0.139109304190368,0.746153904891823,"DOWN"
"2643","MTOR",0,1,1,"DOWN"
"2644","CUL3",1.43079025061729e-15,0.999999930513862,1,"UP"
"2645","NT5C",0,1,1,"DOWN"
"2646","KCNJ10",0,1,1,"DOWN"
"2647","ARPC3",-0.130169060326793,0.125504147516359,0.709937632857007,"DOWN"
"2648","CDC42EP4",-1.08704663010909e-18,0.999999997925078,1,"DOWN"
"2649","DNAJA4",-0.0848707281384403,0.0785957465252493,0.581024728918172,"DOWN"
"2650","AP3B2",-3.28660538028913e-16,0.999999950234791,1,"DOWN"
"2651","TRAPPC2L",0,1,1,"DOWN"
"2652","GNG13",0.0288270189930885,0.63259822601406,1,"UP"
"2653","EDF1",0,1,1,"DOWN"
"2654","TXNRD1",-0.165077898900297,0.109763580312437,0.663262231568113,"DOWN"
"2655","GLRX",-4.89353521816446e-10,0.999980800272795,1,"DOWN"
"2656","RHOA;RHOC;4930544G11RIK",1.40071649830121e-17,0.999999994267541,1,"UP"
"2657","PSMA6",-2.62250888626297e-16,0.99999996578471,1,"DOWN"
"2658","DKK3",0,1,1,"DOWN"
"2659","HAPLN1",-7.1042046307972e-19,0.999999999841356,1,"DOWN"
"2660","PREP",-1.20515101920877e-17,0.999999995861537,1,"DOWN"
"2661","SYN2",-0.100354724436226,0.0119351011023787,0.255806089809451,"DOWN"
"2662","SEMA7A",-3.04318709250133e-17,0.999999990857242,1,"DOWN"
"2663","HOMER2",4.7003133289465e-18,0.999999996661953,1,"UP"
"2664","CYTH1",0,1,1,"DOWN"
"2665","DGUOK",0.0329834840476371,0.430986960786671,1,"UP"
"2666","DRG2",-1.18846931414869e-17,0.999999992097454,1,"DOWN"
"2667","KIF21A",-2.84808641638127e-18,0.999999997099614,1,"DOWN"
"2668","PLEC",1.62114316469806e-17,0.999999987999634,1,"UP"
"2669","SYNPO",-0.214493785853811,0.0369684991268784,0.429782575208679,"DOWN"
"2670","PCSK1N",-1.11433636933452e-18,0.999999998807578,1,"DOWN"
"2671","SLC7A8",0.101190549507269,0.0790857619058657,0.582097320040626,"UP"
"2672","SLC25A13",0.0819225354124681,0.20551885431751,0.903707764384763,"UP"
"2673","EHD3",-5.98993984791399e-18,0.999999993943646,1,"DOWN"
"2674","GPR37",2.3863032657045e-17,0.999999992574764,1,"UP"
"2675","TOMM40",0.0441763170051667,0.412225343243933,1,"UP"
"2676","TALDO1",-0.218838421449551,0.0482273760510843,0.466806873802168,"DOWN"
"2677","TMOD1",-0.154621189646736,0.0418893317707224,0.446294609918148,"DOWN"
"2678","TMOD2",-0.230617080340447,1.38803018021189e-05,0.00327806460893375,"DOWN"
"2679","GOLGA5",4.59430682592441e-20,0.999999999763486,1,"UP"
"2680","NDRG3",2.77654698228677e-16,0.999999949128009,1,"UP"
"2681","NDRG2",-7.45740187457316e-18,0.999999996971613,1,"DOWN"
"2682","DNAJB2",2.78977875503814e-19,0.999999999504949,1,"UP"
"2683","TRIM2",-0.152904936534068,0.0463770649815639,0.458488523386614,"DOWN"
"2684","DNAJB1",0.0457529128974143,0.20038882509112,0.890128417411023,"UP"
"2685","ACOT2;ACOT1",-0.0581265598767534,0.0725800262805569,0.560468104847679,"DOWN"
"2686","GRM3",0.0919674047762188,0.101152091472332,0.654539013667431,"UP"
"2687","QKI",0,1,1,"DOWN"
"2688","PCLO",3.31336534563185e-15,0.999999860001901,1,"UP"
"2689","TOLLIP",-3.9729710910979e-16,0.999999956190526,1,"DOWN"
"2690","DCUN1D1;tr|A0A1Y7VP24|A0A1Y7VP24_MOUSE",-3.47344600855981e-18,0.999999996658016,1,"DOWN"
"2691","ACTR10",0,1,1,"DOWN"
"2692","DCTN5",-2.31115815282989e-16,0.999999967817792,1,"DOWN"
"2693","PLXNC1",3.239440832616e-16,0.999999938862327,1,"UP"
"2694","UNC5A",0.154730856321584,0.0199650515193723,0.328959046545937,"UP"
"2695","TSNAX",0,1,1,"DOWN"
"2696","GPC1",-4.58797574594389e-17,0.999999994328864,1,"DOWN"
"2697","UBQLN2",-7.14851848213936e-18,0.999999997380465,1,"DOWN"
"2698","SRR",-1.42891624177641e-17,0.999999992877152,1,"DOWN"
"2699","TBL2",0,1,1,"DOWN"
"2700","WDR54",0,1,1,"DOWN"
"2701","ACOX1",6.8874964724154e-15,0.999999933755165,1,"UP"
"2702","SYT5",0.0957366700806699,0.469432786250528,1,"UP"
"2703","DSTN",0,1,1,"DOWN"
"2704","UCHL1",-2.74940921542616e-18,0.999999998528627,1,"DOWN"
"2705","ARPC1A",-0.0559397575782971,0.303855506310255,1,"DOWN"
"2706","PTGES3",-8.97810750616228e-18,0.999999995633053,1,"DOWN"
"2707","ACOT9;ACOT10",0.020514379304172,0.500425092513372,1,"UP"
"2708","AK1",2.97190631427199e-16,0.999999976328292,1,"UP"
"2709","GDA",-2.16507691828575e-17,0.999999993220072,1,"DOWN"
"2710","DGKE",0.0610286367423107,0.136470106620311,0.738084507942672,"UP"
"2711","MAST1",0,1,1,"DOWN"
"2712","PSMA4",-0.0183213317821088,0.663762360398214,1,"DOWN"
"2713","TSG101",-0.150953303920406,0.0230538966584277,0.345686471587218,"DOWN"
"2714","PSMB2",-9.63109767939884e-16,0.999999969160962,1,"DOWN"
"2715","PSMA1",-1.38100495519321e-16,0.999999984956089,1,"DOWN"
"2716","TAGLN3",-3.41715138522848e-18,0.999999998521375,1,"DOWN"
"2717","ATP6AP1",0,1,1,"DOWN"
"2718","UQCRB",0.160136657823118,0.0453884927231604,0.458488523386614,"UP"
"2719","SEPT6",0,1,1,"DOWN"
"2720","ADAM23",1.46739473925358e-15,0.999999903289517,1,"UP"
"2721","HEBP1",3.83683662549837e-16,0.999999958419823,1,"UP"
"2722","TWF1",-0.177795730458698,0.00275581979781362,0.110054458733624,"DOWN"
"2723","LYPLA2",1.18812013551813e-19,0.999999999604773,1,"UP"
"2724","RUVBL2",-1.62774594628735e-17,0.999999990064779,1,"DOWN"
"2725","AK2",0,1,1,"DOWN"
"2726","AK3",1.32812401297012e-18,0.999999996455863,1,"UP"
"2727","AKAP12",0,1,1,"DOWN"
"2728","TRPV2",0.0430960515283248,0.525369824596911,1,"UP"
"2729","CDH13",0.110502490440017,0.0996706975154056,0.650861696021478,"UP"
"2730","TENM1",0,1,1,"DOWN"
"2731","ATP6V1G2",-5.02464587864753e-17,0.999999987021551,1,"DOWN"
"2732","SKP1",-1.65600831740271e-18,0.999999998210716,1,"DOWN"
"2733","CUL1",-3.2737106829338e-19,0.999999999089708,1,"DOWN"
"2734","PFDN5",2.10410949853509e-18,0.999999996910261,1,"UP"
"2735","ATRN",-0.000457416127666319,0.941137075521491,1,"DOWN"
"2736","PDCD6IP",-4.7442564164567e-17,0.999999986329224,1,"DOWN"
"2737","PRODH",0.259648641759679,0.163158911822575,0.801653144129658,"UP"
"2738","FARSB",-1.04141433635179e-17,0.99999999389882,1,"DOWN"
"2739","PFKP",-2.81273168769308e-17,0.999999993627311,1,"DOWN"
"2740","AKT3",0,1,1,"DOWN"
"2741","PYGM",-0.00984845812371194,0.724934886622033,1,"DOWN"
"2742","STUB1",-3.45325447705123e-17,0.999999989756095,1,"DOWN"
"2743","EIF4H",-7.04932486265072e-16,0.999999950457307,1,"DOWN"
"2744","ARL3",-0.0992496419146224,0.174942836746457,0.831859059294395,"DOWN"
"2745","CORO1B",-0.037341742455709,0.436520953793549,1,"DOWN"
"2746","UBA3",-0.0883689425336308,0.0464312654241207,0.458488523386614,"DOWN"
"2747","SUCLG1",3.93999685529063e-18,0.999999994359105,1,"UP"
"2748","AK4",1.6211527418783e-15,0.999999856486412,1,"UP"
"2749","GABBR1",6.16138077043574e-19,0.999999998888685,1,"UP"
"2750","MPP2",0,1,1,"DOWN"
"2751","ASAH1",3.83663954772908e-15,0.999999887641538,1,"UP"
"2752","VAPA",0.0293527164040082,0.289308636064049,1,"UP"
"2753","DMTN",-0.190255013323662,0.0978191588598421,0.647709103291571,"DOWN"
"2754","EPB41L3",0.0179132858649739,0.470954956507189,1,"UP"
"2755","UQCRC1",0.173591979766195,0.0442397201274489,0.458050890976614,"UP"
"2756","TIMM10B;GM45799",0.0897966565331021,0.408935802239401,1,"UP"
"2757","TIMM9",0.149493232837559,0.0721889685536718,0.560468104847679,"UP"
"2758","UQCRH",0.25210759645301,0.0488645427201748,0.466806873802168,"UP"
"2759","WASF1",-0.146002651455269,1.51668621108337e-06,0.00061404124603004,"DOWN"
"2760","PSMD13",3.89771591346499e-17,0.999999988700717,1,"UP"
"2761","EHD1",-0.0590918695561007,0.0998362961629159,0.650861696021478,"DOWN"
"2762","VDAC2",0.165498212160236,0.0261481140445428,0.37714465241438,"UP"
"2763","NCDN",-8.76633636292184e-15,0.999999767159573,1,"DOWN"
"2764","GIPC1",-0.0686646537043678,0.345814898840679,1,"DOWN"
"2765","CLIP2",-2.69588912744377e-18,0.999999995146195,1,"DOWN"
"2766","TPBG",0.055738478933753,0.403244398944183,1,"UP"
"2767","EIF2S3X;EIF2S3Y",0.116695574944576,0.422452799462055,1,"UP"
"2768","PALM",0.0383574659925092,0.376154245863049,1,"UP"
"2769","PALM",0.0103333716476778,0.700733093641713,1,"UP"
"2770","TWF2",-1.24755168266843e-18,0.9999999976822,1,"DOWN"
"2771","CLDN10",0,1,1,"DOWN"
"2772","TJP2",-0.0282818828648885,0.494280754626059,1,"DOWN"
"2773","KCND3",1.45077872175387e-18,0.999999998458404,1,"UP"
"2774","KCND2",4.05577528239137e-16,0.999999974303852,1,"UP"
"2775","TIMM17B",0.0513279629069638,0.224298741081666,0.947540611896093,"UP"
"2776","ALDH18A1",0.0200363478256743,0.378521058820804,1,"UP"
"2777","SLC7A5",0.0943758307188824,0.30350195093513,1,"UP"
"2778","CPNE6",-3.09748289938554e-15,0.999999864647654,1,"DOWN"
"2779","TFG",0,1,1,"DOWN"
"2780","PLCB1",-4.99870258733512e-16,0.999999960282042,1,"DOWN"
"2781","ATP6V1C1",-0.0561037369076701,0.119700425349637,0.695145502952607,"DOWN"
"2782","NFS1",0.107958894949319,0.249175819956764,1,"UP"
"2783","CACNA2D3",2.0392454827291e-17,0.999999989631646,1,"UP"
"2784","WASL",0.102928340643299,0.0406260066855213,0.442823472872182,"UP"
"2785","ABHD16A",7.53186001730916e-19,0.999999998884558,1,"UP"
"2786","VARS",0.00952730687513136,0.623226972761851,1,"UP"
"2787","SEPT3",0.0139977833574025,0.530025244961991,1,"UP"
"2788","SEPT3",0.129985782488153,0.11457377410807,0.68358331752057,"UP"
"2789","STK39",-3.008078394232e-19,0.999999999073287,1,"DOWN"
"2790","PTDSS2",0.0924676299252255,0.0754834775043867,0.570893970200381,"UP"
"2791","USO1",-2.2896736128002e-15,0.999999849706151,1,"DOWN"
"2792","STRAP",-0.0233129372367898,0.673783219251266,1,"DOWN"
"2793","SNAPIN",-0.00998645896510778,0.649834245814273,1,"DOWN"
"2794","RASAL1",-6.48307474130729e-18,0.999999992204098,1,"DOWN"
"2795","RLBP1",0,1,1,"DOWN"
"2796","MTMR9",-0.0224114199572364,0.54653247492621,1,"DOWN"
"2797","MTMR2",-0.0733407664596811,0.210385620052986,0.914467557101477,"DOWN"
"2798","LETM1",0.0846988847073672,0.211781027988374,0.919123175067463,"UP"
"2799","FKBP1B",-5.50006080932615e-15,0.99999979526005,1,"DOWN"
"2800","SUCLA2",-0.00114736582707684,0.883704675535077,1,"DOWN"
"2801","SEPT5",0.0579571613233574,0.165184736402822,0.809919624507955,"UP"
"2802","PSMA7",-4.33256278052705e-18,0.999999999670839,1,"DOWN"
"2803","PSMA5",-2.73633183273789e-18,0.999999998118612,1,"DOWN"
"2804","STK25",0,1,1,"DOWN"
"2805","HOMER1",1.50783578824004e-14,0.999999677274017,1,"UP"
"2806","WFS1",0.208071961114031,0.0204868379664105,0.331646783463729,"UP"
"2807","CARMIL2",2.97977725919842e-22,0.99999999999967,1,"UP"
"2808","ATP2B2",0,1,1,"DOWN"
